tier,,start,stop,duration,input_code,id
Caregiver linguistic,,136.549,137.599,1.05,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,138.14,138.711,0.571,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,139.806,140.619,0.813,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,142.413,143.073,0.66,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,151.272,152.359,1.087,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,154.099,155.316,1.217,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,157.322,158.369,1.047,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,162.755,163.712,0.957,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,165.772,166.829,1.057,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,169.837,171.217,1.38,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,172.986,173.849,0.863,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,180.3,181.37,1.07,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,182.63,183.86,1.23,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,198.291,199.221,0.93,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,206.836,207.549,0.713,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,211.375,212.592,1.217,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,217.209,218.2,0.991,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,231.189,232.029,0.84,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,236.499,237.079,0.58,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,239.863,240.4,0.537,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,243.427,244.294,0.867,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,245.246,245.73,0.484,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,247.219,247.759,0.54,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,249.822,250.366,0.544,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,255.334,256.201,0.867,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,272.436,272.866,0.43,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,276.534,277.101,0.567,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,278.133,278.453,0.32,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,283.42,283.916,0.496,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,287.361,288.128,0.767,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,302.911,303.993,1.082,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,306.751,307.699,0.948,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,309.999,310.599,0.6,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,320.476,321.513,1.037,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,322.707,323.444,0.737,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,332.245,333.105,0.86,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,335.269,336.136,0.867,label - object present,309_18m_socpop_JR.eaf
Caregiver linguistic,,343.289,344.186,0.897,label - object present,309_18m_socpop_JR.eaf
Child nonlinguistic,,288.649,290.509,1.86,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,54.764,56.29,1.526,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,58.547,61.473,2.926,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,66.477,69.557,3.08,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,99.99,100.797,0.807,extended index finger,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,109.947,119.38,9.433,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,125.46,128.447,2.987,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,136.433,142.513,6.08,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,149.453,155.493,6.04,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,159.086,160.353,1.267,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,174.113,175.719,1.606,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,175.753,176.633,0.88,extended index finger,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,197.933,202.593,4.66,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,248.203,250.023,1.82,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,260.533,263.799,3.266,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,264.473,267.753,3.28,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,303.206,306.293,3.087,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,307.649,309.815,2.166,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,311.289,313.269,1.98,hold out/give,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,335.999,339.359,3.36,hold out/give,168_18m_socpop_JR.eaf
Caregiver linguistic,,25.06,26.3,1.24,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,27.599,28.2,0.601,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,28.332,28.771,0.439,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,42.106,43.006,0.9,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,43.33,44.35,1.02,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,52.56,53.34,0.78,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,55.096,55.763,0.667,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,58.4,59.68,1.28,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,62.38,63.046,0.666,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,68.393,68.979,0.586,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,69.803,70.343,0.54,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,72.809,73.643,0.834,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,74.183,74.823,0.64,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,78.969,79.583,0.614,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,81.803,82.683,0.88,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,89.643,90.296,0.653,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,92.843,93.483,0.64,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,98.943,99.603,0.66,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,100.293,101.033,0.74,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,104.982,105.463,0.481,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,108.1,109.44,1.34,english,168_18m_socpop_JR.eaf
Caregiver linguistic,,110.15,110.909,0.759,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,111.61,112.59,0.98,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,115.96,116.972,1.012,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,120.203,120.963,0.76,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,124.083,125.143,1.06,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,125.456,126.269,0.813,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,128.201,128.607,0.406,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,130.641,131.32,0.679,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,132.951,133.591,0.64,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,137.491,138.291,0.8,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,141.424,142.731,1.307,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,144.461,145.767,1.306,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,146.052,147.053,1.001,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,148.619,149.325,0.706,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,166.04,167.24,1.2,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,168.313,169.118,0.805,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,175.776,176.503,0.727,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,178.713,179.513,0.8,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,181.693,182.413,0.72,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,188.533,190.193,1.66,label - object present label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,195.649,196.143,0.494,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,198.159,198.773,0.614,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,201.693,202.153,0.46,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,204.713,205.533,0.82,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,209.829,210.376,0.547,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,216.323,216.943,0.62,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,219.969,220.536,0.567,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,268.159,269.233,1.074,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,291.852,292.432,0.58,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,297.353,297.962,0.609,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,303.75,304.483,0.733,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,308.834,309.554,0.72,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,311.774,312.914,1.14,,168_18m_socpop_JR.eaf
Caregiver linguistic,,314.56,315.28,0.72,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,316.469,317.143,0.674,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,319.246,319.766,0.52,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,327.37,328.07,0.7,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,332.546,333.16,0.614,label - object present,168_18m_socpop_JR.eaf
Caregiver linguistic,,337.046,337.953,0.907,label - object present,168_18m_socpop_JR.eaf
Caregiver nonlinguistic,,78.425,83.465,5.04,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,171.133,171.74,0.607,extended index finger,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,227.565,233.884,6.319,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,284.335,290.261,5.926,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,317.135,317.995,0.86,extended index finger,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,323.475,331.795,8.32,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,355.462,360.435,4.973,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,361.875,380.635,18.76,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,387.295,399.575,12.28,hold out/give,310_18m_socpop_JR.eaf
Caregiver nonlinguistic,,405.195,407.135,1.94,hold out/give,310_18m_socpop_JR.eaf
Caregiver linguistic,,71.42,72.112,0.692,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,78.109,78.529,0.42,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,79.709,80.143,0.434,label - object imaginary,310_18m_socpop_JR.eaf
Caregiver linguistic,,81.279,81.819,0.54,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,83.79,84.26,0.47,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,85.156,85.587,0.431,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,88.043,88.41,0.367,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,101.799,102.444,0.645,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,104.837,105.418,0.581,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,105.825,106.633,0.808,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,139.34,140.587,1.247,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,143.576,144.402,0.826,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,151.589,152.403,0.814,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,159.608,160.682,1.074,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,249.669,250.503,0.834,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,252.103,252.963,0.86,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,284.152,284.846,0.694,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,285.487,286.349,0.862,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,307.96,309.16,1.2,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,315.533,316.16,0.627,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,352.106,353.186,1.08,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,395.669,397.142,1.473,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,402.508,402.94,0.432,label - object present,310_18m_socpop_JR.eaf
Caregiver linguistic,,404.065,404.663,0.598,label - object present,310_18m_socpop_JR.eaf
Child nonlinguistic,,136.839,138.146,1.307,hold out/give,069_18m_socpop_JR.eaf
Child nonlinguistic,,318.793,319.906,1.113,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,10.273,12.12,1.847,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,13.553,15.28,1.727,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,15.413,15.893,0.48,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,18.533,19.2,0.667,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,21.953,24.14,2.187,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,25.31,32.15,6.84,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,37.04,39.48,2.44,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,40.46,45.673,5.213,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,47.596,49.45,1.854,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,56.903,60.596,3.693,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,74.9,75.933,1.033,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,76.421,77.268,0.847,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,84.46,86.366,1.906,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,90.434,92.72,2.286,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,105.193,106.493,1.3,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,110.85,116.21,5.36,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,121.592,122.186,0.594,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,124.076,125.096,1.02,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,127.796,128.696,0.9,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,141.22,142.72,1.5,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,167.883,168.59,0.707,descriptive or iconic gesture,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,173.38,175.28,1.9,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,178.293,179.88,1.587,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,180.73,181.21,0.48,touching w/ open hand,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,199.547,200.127,0.58,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,203.166,208.48,5.314,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,226.971,229.663,2.692,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,229.712,230.332,0.62,extended index finger,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,250.28,255.08,4.8,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,284.414,286.554,2.14,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,307.3,311.36,4.06,hold out/give,069_18m_socpop_JR.eaf
Caregiver nonlinguistic,,315.551,318.62,3.069,hold out/give,069_18m_socpop_JR.eaf
Caregiver linguistic,,10.98,11.826,0.846,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,14.373,14.96,0.587,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,15.839,16.306,0.467,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,18.769,18.901,0.132,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,22.258,22.918,0.66,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,23.491,24.116,0.625,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,26.348,26.763,0.415,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,28.137,28.562,0.425,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,30.605,30.873,0.268,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,37.405,37.925,0.52,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,38.882,39.415,0.533,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,39.873,40.319,0.446,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,41.258,41.869,0.611,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,48.273,48.876,0.603,english,069_18m_socpop_JR.eaf
Caregiver linguistic,,49.145,49.842,0.697,english,069_18m_socpop_JR.eaf
Caregiver linguistic,,55.232,56.152,0.92,english,069_18m_socpop_JR.eaf
Caregiver linguistic,,57.044,57.671,0.627,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,58.352,59.081,0.729,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,63.99,64.691,0.701,label - object imaginary,069_18m_socpop_JR.eaf
Caregiver linguistic,,65.412,65.789,0.377,label - object imaginary,069_18m_socpop_JR.eaf
Caregiver linguistic,,69.471,70.134,0.663,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,73.714,74.222,0.508,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,91.825,92.318,0.493,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,106.116,106.812,0.696,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,128.479,129.043,0.564,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,139.362,140.375,1.013,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,141.59,142.153,0.563,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,143.362,143.993,0.631,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,156.994,157.423,0.429,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,164.539,165.059,0.52,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,166.935,167.282,0.347,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,174.289,174.636,0.347,english,069_18m_socpop_JR.eaf
Caregiver linguistic,,175.958,176.529,0.571,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,180.474,181.037,0.563,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,188.866,189.429,0.563,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,193.008,193.51,0.502,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,203.837,204.553,0.716,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,206.248,206.818,0.57,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,225.055,225.668,0.613,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,227.215,227.638,0.423,label - object present,069_18m_socpop_JR.eaf
Caregiver linguistic,,228.856,229.369,0.513,label - object present,069_18m_socpop_JR.eaf
