"","tier","start","stop","duration","comment_clean","referent","relavence","classification","id","ant"
"1720","Caregiver linguistic",352.106,353.186,1.08,"te de fresa","taza",0,"normal","310","label - object present"
"1721","Caregiver linguistic",238.738,239.143,0.405,"tenedor","tenedor",1,"relevant","157","label - object present"
"1722","Caregiver linguistic",241.024,241.944,0.92,"tenedor","tenedor",1,"relevant","157","label - object present"
"1723","Caregiver linguistic",242.237,242.691,0.454,"tenedor","tenedor",1,"relevant","157","label - object present"
"1724","Caregiver linguistic",101.799,102.444,0.645,"tenedor","tenedor",0,"normal","310","label - object present"
"1725","Caregiver linguistic",384.083,384.797,0.714,"tenedor","tenedor",0,"normal","141","label - object present"
"1726","Caregiver linguistic",388.988,389.56,0.572,"tenedor","tenedor",0,"normal","141","label - object present"
"1727","Caregiver linguistic",291.434,292.279,0.845,"tenedor","tenedor",0,"normal","400","label - object present"
"1728","Caregiver linguistic",296.91,297.89,0.98,"tenedor","tenedor",0,"normal","084","label - object present"
"1729","Caregiver linguistic",87.251,88.071,0.82,"tenedor","tenedor",0,"normal","355","label - object present"
"1730","Caregiver linguistic",147.889,148.729,0.84,"tenedor","tenedor",0,"normal","355","label - object present"
"1731","Caregiver linguistic",149.449,150.149,0.7,"tenedor","tenedor",0,"normal","355","label - object present"
"1732","Caregiver linguistic",172.524,173.412,0.888,"tenedor","tenedor",0,"normal","355","label - object present"
"1733","Caregiver linguistic",187.29,187.82,0.53,"tenedor","tenedor",1,"relevant","431","label - object present"
"1734","Caregiver linguistic",216.143,217.177,1.034,"tenedor","tenedor",0,"normal","109","label - negation"
"1735","Caregiver linguistic",228.414,229.19,0.776,"tenedor","tenedor",1,"relevant","109","label - object present"
"1736","Caregiver linguistic",242.378,243.222,0.844,"tenedor","tenedor",1,"relevant","109","label - object present"
"1737","Caregiver linguistic",152.839,153.559,0.72,"tenedor","tenedor",1,"relevant","355","label - object present"
"1738","Caregiver linguistic",270.61,271.39,0.78,"tomate","tomate",0,"normal","444","label - object present"
"1739","Caregiver linguistic",145.692,146.782,1.09,"tomate","tomate",0,"normal","417","label - object present"
"1740","Caregiver linguistic",145.695,146.911,1.216,"tomate","tomate",0,"normal","114","label - object present"
"1741","Caregiver linguistic",147.538,148.578,1.04,"tomate","tomate",0,"normal","114","label - object present"
"1742","Caregiver linguistic",267.233,268.253,1.02,"tomate","tomate",0,"normal","114","label - object present"
"1743","Caregiver linguistic",275.811,276.304,0.493,"tomate","tomate",0,"normal","146","label - object present"
"1744","Caregiver linguistic",42.499,43.19,0.691,"tomate","tomate",0,"normal","141","label - object present"
"1745","Caregiver linguistic",270.135,271.056,0.921,"tomate","tomate",0,"normal","141","label - object present"
"1746","Caregiver linguistic",271.244,272.036,0.792,"tomate","tomate",0,"normal","141","label - object present"
"1747","Caregiver linguistic",275.762,276.909,1.147,"tomate","tomate",0,"normal","182","label - object present"
"1748","Caregiver linguistic",161.966,162.86,0.894,"tomate","tomate",0,"normal","411","label - object present"
"1749","Caregiver linguistic",108.295,108.73,0.435,"tomate","tomate",0,"normal","401","label - object present"
"1750","Caregiver linguistic",94.15,95.291,1.141,"tomate","tomate",0,"normal","105","label - object present"
"1751","Caregiver linguistic",95.915,97.17,1.255,"tomate","tomate",0,"normal","105","label - object present"
"1752","Caregiver linguistic",144.005,144.676,0.671,"tomate","tomate",0,"normal","105","label - object present"
"1753","Caregiver linguistic",146.649,147.34,0.691,"tomate","tomate",0,"normal","105","label - object present"
"1754","Caregiver linguistic",148.203,148.8,0.597,"tomate","tomate",0,"normal","105","label - object present"
"1755","Caregiver linguistic",380.365,381.016,0.651,"tomate","tomate",0,"normal","105","label - object present"
"1756","Caregiver linguistic",50.208,51.043,0.835,"tomate","tomate",0,"normal","400","label - object present"
"1757","Caregiver linguistic",52.229,53.139,0.91,"tomate","tomate",0,"normal","400","label - object present"
"1758","Caregiver linguistic",324.246,325.036,0.79,"tomate","tomate",0,"normal","133","label - object present"
"1759","Caregiver linguistic",44.195,45.875,1.68,"tomate","tomate",0,"normal","351","label - object present"
"1760","Caregiver linguistic",55.38,56.24,0.86,"tomate","tomate",0,"normal","351","label - object present"
"1761","Caregiver linguistic",60.286,60.925,0.639,"tomate","tomate",0,"normal","260","label - object present"
"1762","Caregiver linguistic",183.92,184.706,0.786,"tomate","tomate",0,"normal","355","label - object present"
"1763","Caregiver linguistic",222.886,223.46,0.574,"tomate","tomate",1,"relevant","150","label - object present"
"1764","Caregiver linguistic",144.117,145.274,1.157,"tomate","tomate",1,"relevant","114","label - object present"
"1765","Caregiver linguistic",233.459,234.136,0.677,"tomate","tomate",1,"relevant","114","label - object present"
"1766","Caregiver linguistic",58.4,59.68,1.28,"tomate","tomate",1,"relevant","168","label - object present"
"1767","Caregiver linguistic",111.214,112.27,1.056,"tomate","tomate",1,"relevant","132","label - object present"
"1768","Caregiver linguistic",113.628,114.685,1.057,"tomate","tomate",1,"relevant","132","label - object present"
"1769","Caregiver linguistic",47.563,48.469,0.906,"tomate","tomate",1,"relevant","141","label - object present"
"1770","Caregiver linguistic",51.424,52.268,0.844,"tomate","tomate",0,"normal","141","label - object imaginary"
"1771","Caregiver linguistic",279.459,280.28,0.821,"tomate","tomate",1,"relevant","372","label - object present"
"1772","Caregiver linguistic",282.98,284.43,1.45,"tomate","tomate",1,"relevant","372","label - object present"
"1773","Caregiver linguistic",90.22,91.34,1.12,"tomate","tomate",1,"relevant","411","label - object present"
"1774","Caregiver linguistic",105.053,105.713,0.66,"tomate","tomate",1,"relevant","411","label - object present"
"1775","Caregiver linguistic",107.096,107.69,0.594,"tomate","tomate",1,"relevant","411","label - object present"
"1776","Caregiver linguistic",156.473,156.996,0.523,"tomate","tomate",1,"relevant","109","label - object present"
"1777","Caregiver linguistic",159.5,160.089,0.589,"tomate","tomate",1,"relevant","109","label - object present"
"1778","Caregiver linguistic",38.568,39.313,0.745,"tomate","tomate",1,"relevant","193","label - object present"
"1779","Caregiver linguistic",40.029,40.774,0.745,"tomate","tomate",1,"relevant","193","label - object present"
"1780","Caregiver linguistic",96.239,97.679,1.44,"tomate","tomate",1,"relevant","400","label - object present"
"1781","Caregiver linguistic",178.732,180.132,1.4,"tomate","tomate",1,"relevant","369","label - object present"
"1782","Caregiver linguistic",181.533,182.906,1.373,"tomate","tomate",1,"relevant","369","label - object present"
"1783","Caregiver linguistic",138.14,138.711,0.571,"tomate","tomate",1,"relevant","309","label - object present"
"1784","Caregiver linguistic",139.806,140.619,0.813,"tomate","tomate",1,"relevant","309","label - object present"
"1785","Caregiver linguistic",142.413,143.073,0.66,"tomate","tomate",1,"relevant","309","label - object present"
"1786","Caregiver linguistic",269.233,269.976,0.743,"tomate","tomate",1,"relevant","114","label - object present"
"1787","Caregiver linguistic",43.615,44.278,0.663,"tomates","tomate",0,"normal","141","label - object present"
"1788","Caregiver linguistic",143.427,143.697,0.27,"tres","tres",1,"relevant","146","label - object present"
"1789","Caregiver linguistic",308.834,309.554,0.72,"tres","tres",1,"relevant","168","label - object present"
"1790","Caregiver linguistic",175.013,175.997,0.984,"tupper","tupper",0,"normal","141","label - object present"
"1791","Caregiver linguistic",242.36,242.945,0.585,"una","una",1,"relevant","431","label - object present"
"1792","Caregiver linguistic",289.221,289.951,0.73,"una","una",1,"relevant","150","label - object present"
"1793","Caregiver linguistic",141.926,142.615,0.689,"uno","una",1,"relevant","146","label - object present"
"1794","Caregiver linguistic",175.776,176.503,0.727,"uno","una",1,"relevant","168","label - object present"
"1795","Caregiver linguistic",38.543,39.343,0.8,"vaca","vaca",0,"normal","190","label - object present"
"1796","Caregiver linguistic",101.372,101.932,0.56,"vaca","vaca",0,"normal","417","label - object present"
"1797","Caregiver linguistic",104.653,105.063,0.41,"vaca","vaca",0,"normal","417","label - object present"
"1798","Caregiver linguistic",74.016,74.423,0.407,"vaca","vaca",1,"relevant","157","label - object present"
"1799","Caregiver linguistic",79.399,80.359,0.96,"vaca","vaca",0,"normal","157","label - object present"
"1800","Caregiver linguistic",42.656,43.675,1.019,"vaca","vaca",0,"normal","150","label - object present"
"1801","Caregiver linguistic",37.77,38.983,1.213,"vaca","vaca",0,"normal","132","label - object present"
"1802","Caregiver linguistic",41.216,42.109,0.893,"vaca","vaca",0,"normal","132","label - object present"
"1803","Caregiver linguistic",80.218,80.701,0.483,"vaca","vaca",1,"relevant","141","label - object present"
"1804","Caregiver linguistic",156.238,156.618,0.38,"vaca","vaca",0,"normal","401","label - object present"
"1805","Caregiver linguistic",160.16,160.43,0.27,"vaca","vaca",0,"normal","401","label - object present"
"1806","Caregiver linguistic",169.252,170.129,0.877,"vaca","vaca",0,"normal","196","label - object present"
"1807","Caregiver linguistic",171.667,172.507,0.84,"vaca","vaca",0,"normal","196","label - object present"
"1808","Caregiver linguistic",34.063,35.049,0.986,"vaca","vaca",1,"relevant","190","label - object present"
"1809","Caregiver linguistic",71.423,72.43,1.007,"vaca","vaca",1,"relevant","157","label - object present"
"1810","Caregiver linguistic",72.983,73.515,0.532,"vaca","vaca",1,"relevant","157","label - object present"
"1811","Caregiver linguistic",37.332,38.332,1,"vaca","vaca",1,"relevant","150","label - object present"
"1812","Caregiver linguistic",78.133,78.937,0.804,"vaca","vaca",1,"relevant","141","label - object present"
"1813","Caregiver linguistic",83.84,84.271,0.431,"vaca","vaca",1,"relevant","141","label - object present"
"1814","Caregiver linguistic",88.032,88.524,0.492,"vaca","vaca",1,"relevant","141","label - object present"
"1815","Caregiver linguistic",226.587,227.115,0.528,"vaca","vaca",1,"relevant","232","label - object present"
"1816","Caregiver linguistic",229.816,230.478,0.662,"Vaca Lola","vaca",1,"relevant","232","label - object imaginary"
"1817","Caregiver linguistic",24.938,25.535,0.597,"vaquita","vaca",1,"relevant","146","label - object present"
"1818","Caregiver linguistic",25.925,26.911,0.986,"vaquita","vaca",1,"relevant","146","label - object present"
"1819","Caregiver linguistic",27.872,28.366,0.494,"vaquita","vaca",1,"relevant","146","label - object present"
"1820","Caregiver linguistic",29.623,30.14,0.517,"vaquita","vaca",1,"relevant","146","label - object present"
"1821","Caregiver linguistic",154.739,155.452,0.713,"vaquita","vaca",1,"relevant","401","label - object present"
"1822","Caregiver linguistic",338.611,339.335,0.724,"vaquita","vaca",1,"relevant","109","label - object present"
"1823","Caregiver linguistic",333.661,334.225,0.564,"vaquita","vaca",1,"relevant","109","label - object present"
"1824","Caregiver linguistic",97.714,98.312,0.598,"vasita","taza",0,"normal","193","label - object present"
"1825","Caregiver linguistic",132.725,133.498,0.773,"vasita","taza",0,"normal","193","label - object present"
"1826","Caregiver linguistic",211.916,212.587,0.671,"vasita","taza",1,"relevant","193","label - object present"
"1827","Caregiver linguistic",194.901,196.125,1.224,"vasito","taza",1,"relevant","114","label - object present"
"1828","Caregiver linguistic",198.182,198.585,0.403,"vasito","taza",1,"relevant","114","label - object present"
"1829","Caregiver linguistic",199.516,200.673,1.157,"vasito","taza",1,"relevant","114","label - object present"
"1830","Caregiver linguistic",111.61,112.59,0.98,"vasitos","taza",1,"relevant","168","label - object present"
"1831","Caregiver linguistic",222.912,223.45,0.538,"vaso","taza",0,"normal","182","label - object present"
"1832","Caregiver linguistic",126.91,127.33,0.42,"vaso","taza",0,"normal","084","label - object present"
"1833","Caregiver linguistic",322.707,323.444,0.737,"vaso","taza",0,"normal","309","label - object present"
"1834","Caregiver linguistic",65.219,65.739,0.52,"vaso","taza",0,"normal","145","label - object present"
"1835","Caregiver linguistic",115.7,116.3,0.6,"vaso","taza",1,"relevant","182","label - object present"
"1836","Caregiver linguistic",129.75,130.382,0.632,"vaso","taza",1,"relevant","232","label - object present"
"1837","Caregiver linguistic",162.755,163.712,0.957,"vaso","taza",1,"relevant","309","label - object present"
"1838","Caregiver linguistic",116.979,118.06,1.081,"vaso con agua","taza",0,"normal","182","label - object imaginary"
"1839","Caregiver linguistic",216.436,217.107,0.671,"vaso de agua","taza",0,"normal","141","label - object imaginary"
